name	*Laz/Effect	auto prefix	compactsave	version	level	ShowLevel	levelreq	reqstr	reqdex	rarity	spawnable	speed	nodurability	cost	gamble cost	code	alternategfx	namestr	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	Transmogrify	TMogType	TMogMin	TMogMax	useable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldescstr2	spelldesccalc	spelldesccolor	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	diablocloneweight	*Laz/EOL
Runeword 72	Unused		0	0	1	0	0			4	1	0	1	5		z72	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz72			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 73	Unused		0	0	1	0	0			4	1	0	1	5		z73	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz73			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 74	Unused		0	0	1	0	0			4	1	0	1	5		z74	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz74			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 75	Unused		0	0	1	0	0			4	1	0	1	5		z75	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz75			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 76	Unused		0	0	1	0	0			4	1	0	1	5		z76	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz76			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 77	Unused		0	0	1	0	0			4	1	0	1	5		z77	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz77			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 78	Unused		0	0	1	0	0			4	1	0	1	5		z78	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz78			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 79	Unused		0	0	1	0	0			4	1	0	1	5		z79	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz79			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 80	Unused		0	0	1	0	0			4	1	0	1	5		z80	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz80			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Holy Symbol	Unused		0	0	1	0	0			4	1	0	1	5		sxg	tal	sxg	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	trin		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRefocusingLens			5	0	0	0	non	0					255					255	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
